FrameCounter,Timestamp,LedState,Region0R,Region1G
646,8218.9912,2,0.015352821829844,0.0435036793190367
649,8219.029664,2,0.0153339776256482,0.0436280644923802
652,8219.068096,2,0.015349591394839,0.0437647900211399
655,8219.10656,2,0.0153470788342796,0.0437711004301595
658,8219.145024,2,0.0153621541976362,0.0438367286839642
661,8219.183488,2,0.0153424126503835,0.0437537117475275
664,8219.221952,2,0.0153101083003335,0.0437067342581588
667,8219.260416,2,0.0153016732755983,0.0436287656489379
670,8219.29888,2,0.0152979044347591,0.0435963722159702
673,8219.337344,2,0.0152831880086253,0.0435565465234905
676,8219.375776,2,0.0152982633719819,0.0435220496208496
679,8219.41424,2,0.0152993401836502,0.0435042402442829
682,8219.452704,2,0.015265959021932,0.0434759135193502
685,8219.491168,2,0.0152769066072267,0.0434178577563691
688,8219.529632,2,0.0152541140935803,0.0433993472232447
691,8219.568096,2,0.0152288090193745,0.0433398891471482
694,8219.60656,2,0.015246576411902,0.0433276890230435
697,8219.645024,2,0.0152385003243895,0.043389951725371
700,8219.683456,2,0.0152343725463276,0.0434327222753933
703,8219.72192,2,0.015256267716917,0.043540560153974
706,8219.760384,2,0.0152722404233306,0.0437130446671785
709,8219.798848,2,0.0152781628875064,0.0438831452480867
712,8219.837344,2,0.0152690099883256,0.0439402193918869
715,8219.875776,2,0.0152738556408331,0.0439682656541966
718,8219.91424,2,0.0152695483941597,0.0440940531406555
721,8219.952704,2,0.01527475298389,0.0442846274930498
724,8219.991136,2,0.0152831880086253,0.0443374946975035
727,8220.0296,2,0.0153031090244894,0.0444458935013304
730,8220.068064,2,0.0153162102331208,0.0444322910641103
733,8220.106528,2,0.0153041858361577,0.0443196853209369
736,8220.144992,2,0.0153499503320618,0.044454728073958
739,8220.183456,2,0.0153364901862077,0.0443761985394909
742,8220.22192,2,0.0153136976725613,0.0443280991996298
745,8220.260352,2,0.0152851621633505,0.0442598065509057
748,8220.298816,2,0.0152892899414125,0.0442194199331798
751,8220.337344,2,0.0153081341456083,0.0442526547540167
754,8220.375744,2,0.0152971865603136,0.0441357018401854
757,8220.414208,2,0.0153036474303236,0.0440612390137532
760,8220.452672,2,0.0153040063675463,0.0441427134057628
763,8220.491136,2,0.0152738556408331,0.0441063934960718
766,8220.5296,2,0.0152602160263675,0.0439940682155215
769,8220.568064,2,0.0152611133694245,0.0439125938235119
772,8220.606496,2,0.0152774450130608,0.0438058777954235
775,8220.64496,2,0.0152788807619519,0.0437323965881722
778,8220.683424,2,0.015249806846907,0.0436663476404329
781,8220.721888,2,0.0152804959794544,0.0435669236405451
784,8220.760352,2,0.0152462174746792,0.043508867877564
787,8220.798816,2,0.0152652411474864,0.0435035390877252
790,8220.83728,2,0.0152474737549589,0.0434313199622778
793,8220.875744,2,0.0152740351094444,0.0433987862979986
796,8220.914176,2,0.0152765476700039,0.0433626066196191
799,8220.95264,2,0.0152546524994145,0.0433366638269826
802,8220.991104,2,0.0152632669927611,0.0432399042220142
805,8221.029568,2,0.0152612928380359,0.0432233569272515
808,8221.068032,2,0.0152431665082856,0.0431023373053852
811,8221.106496,2,0.0152577034658081,0.0430939234266923
814,8221.14496,2,0.0152255785843695,0.0430040351559898
817,8221.183424,2,0.0152406539477262,0.0430442815424042
820,8221.221856,2,0.0152241428354784,0.0430655967017595
823,8221.26032,2,0.0152121184385154,0.0431477722503269
826,8221.298784,2,0.0152261169902037,0.0431748368934558
829,8221.337248,2,0.0152386797930009,0.0432742608933436
832,8221.375712,2,0.0152207329318621,0.0431789036014907
835,8221.414176,2,0.0152060165057282,0.0432453732431646
838,8221.45264,2,0.0152072727860079,0.0432633228510428
841,8221.491072,2,0.0152331162660479,0.0432859000922021
844,8221.529568,2,0.0152115800326812,0.0432212534575783
847,8221.568,2,0.0151927358284854,0.0431139765042437
850,8221.606464,2,0.0151887875190349,0.0430831256157031
853,8221.644928,2,0.0151798140884655,0.0430933625014461
856,8221.683392,2,0.0151975814809929,0.0431309444929411
859,8221.721856,2,0.0151744300301238,0.0432648653954698
862,8221.76032,2,0.015184659740973,0.0433059531697535
865,8221.798784,2,0.0152363467010529,0.0434588052993413
868,8221.837216,2,0.0151956073262677,0.0434767549072195
871,8221.87568,2,0.0152431665082856,0.0435390176095469
874,8221.914144,2,0.0152307831740998,0.0436157241369639
877,8221.952608,2,0.0152397566046692,0.0436779868392914
880,8221.991072,2,0.0152657795533206,0.0436778466079799
883,8222.029504,2,0.0152519604702437,0.0437580589181855
886,8222.067968,2,0.015218399839914,0.0437921351268918
889,8222.106432,2,0.0152374235127212,0.0439354515272943
892,8222.144864,2,0.0152379619185554,0.0439295618122092
895,8222.183328,2,0.0152253991157582,0.0439873371125672
898,8222.221792,2,0.0152341930777162,0.0439968728417525
901,8222.260256,2,0.015240115541892,0.0440810116286815
904,8222.29872,2,0.0152550114366373,0.0441257454170655
907,8222.337184,2,0.0152505247213525,0.0442648548781215
910,8222.375648,2,0.0152754708583356,0.0444370589287029
913,8222.41408,2,0.0152790602305633,0.0445887892077983
916,8222.452544,2,0.0152810343852886,0.044622725185193
919,8222.491008,2,0.0152621901810928,0.0448018005700403
922,8222.529472,2,0.01526183124387,0.0446719463755465
925,8222.567936,2,0.0152898283472466,0.0448092328295523
928,8222.6064,2,0.0152376029813326,0.0447179422457343
931,8222.644864,2,0.0152505247213525,0.0448803301045074
934,8222.683328,2,0.0152507041899639,0.0448002580256133
937,8222.721792,2,0.0152639848672067,0.0450258902058946
940,8222.760256,2,0.0152598570891448,0.0450065382849009
943,8222.798688,2,0.0152670358336003,0.0450821229618255
946,8222.837152,2,0.0152736761722217,0.0451077852918389
949,8222.875616,2,0.0153036474303236,0.0450711849195248
952,8222.91408,2,0.0153294909103635,0.0450880126769106
955,8222.952544,2,0.0153393616839899,0.0452358164792826
958,8222.991008,2,0.0153547959845693,0.045154342087273
961,8223.029472,2,0.0153187227936802,0.0451136750069239
964,8223.067904,2,0.0152986223092047,0.0451511167671073
967,8223.106368,2,0.0153384643409329,0.045179163029417
970,8223.144832,2,0.0153086725514424,0.0451293809138173
973,8223.183328,2,0.0153083136142197,0.0451962712494259
976,8223.22176,2,0.0153110056433905,0.045042858194592
979,8223.260224,2,0.0153036474303236,0.0452252991309164
982,8223.298688,2,0.0153336186884254,0.0451655605921968
985,8223.337152,2,0.0153269783498041,0.0452879825271786
988,8223.375584,2,0.0153309266592546,0.0452997619573486
991,8223.414048,2,0.0153434894620518,0.0453578177203297
994,8223.452512,2,0.0153522834240098,0.0454434990516858
997,8223.490976,2,0.0153070573339399,0.0454677590685836
1000,8223.52944,2,0.0152968276230908,0.0454290552265963
1003,8223.567904,2,0.0153285935673066,0.0453562751759027
1006,8223.606368,2,0.0153032884931008,0.045381937505916
1009,8223.6448,2,0.0153050831792147,0.0453711396949268
1012,8223.683328,2,0.0153031090244894,0.0452947136301329
1015,8223.721728,2,0.0152971865603136,0.0451668226740008
1018,8223.760192,2,0.0153074162711627,0.0450982495626536
1021,8223.798656,2,0.01530059646393,0.0450404742622957
1024,8223.83712,2,0.0152892899414125,0.0449943381607962
1027,8223.875584,2,0.0152824701341797,0.0450291155260602
1030,8223.914048,2,0.0152918025019719,0.0449925151537461
1033,8223.952512,2,0.0152998785894844,0.0449968623244041
1036,8223.990944,2,0.0153077752083855,0.045019860259498
1039,8224.02944,2,0.0153014938069869,0.0449354410099459
1042,8224.067872,2,0.015284444288905,0.0448866405135271
1045,8224.106336,2,0.01525537037386,0.044850320603836
1048,8224.1448,2,0.0152790602305633,0.0447694071370726
1051,8224.183328,2,0.0152487300352387,0.0446964868550674
1054,8224.221728,2,0.0152578829344195,0.0447110709114685
1057,8224.260192,2,0.0152437049141198,0.0446109457550229
1060,8224.298624,2,0.0152352698893845,0.0445795339412361
1063,8224.337088,2,0.0152629080555384,0.0445172712389086
1066,8224.375552,2,0.0152419102280059,0.0445491037466301
1069,8224.414016,2,0.0152397566046692,0.0444289255126331
1072,8224.45248,2,0.0152359877638301,0.0445272276620285
1075,8224.490944,2,0.0152447817257881,0.0445193747085818
1078,8224.529408,2,0.0152623696497042,0.0445659315040159
1081,8224.56784,2,0.0152830085400139,0.0444390221670646
1084,8224.606304,2,0.0152986223092047,0.0443843319555607
1087,8224.644768,2,0.0152817522597342,0.044389520514088
1090,8224.683232,2,0.0153018527442097,0.0443700283617828
1093,8224.721696,2,0.0152630875241497,0.0443502557468544
1096,8224.76016,2,0.0152788807619519,0.0442304982067921
1099,8224.798624,2,0.0152645232730409,0.0441793137780769
1102,8224.837088,2,0.0152573445285853,0.0440934922154093
1105,8224.875552,2,0.0152428075710628,0.0439641989461617
1108,8224.913984,2,0.0152316805171568,0.0439594310815691
1111,8224.952448,2,0.015246576411902,0.0439556448361572
1114,8224.990912,2,0.015283546945848,0.0440137005991383
1117,8225.029376,2,0.0152415512907831,0.0440960163790172
1120,8225.06784,2,0.0152862389750189,0.0440918094396707
1123,8225.106304,2,0.0152474737549589,0.04411438668083
1126,8225.144768,2,0.0152541140935803,0.0441676745792184
1129,8225.1832,2,0.0152754708583356,0.0442222245594107
1132,8225.221664,2,0.0152874952552986,0.0443449269570156
1135,8225.260128,2,0.0152634464613725,0.0442584042377902
1138,8225.298592,2,0.0153000580580958,0.0443558649993164
1141,8225.337056,2,0.0152742145780558,0.0442340039895808
1144,8225.37552,2,0.0152842648202936,0.0442642939528753
1147,8225.413984,2,0.0152907256903036,0.0441636078711835
1150,8225.452448,2,0.0152717020174964,0.044198245005136
1153,8225.490912,2,0.0152564471855284,0.0440979796173789
1156,8225.529344,2,0.0152688305197142,0.0440613792450647
1159,8225.567808,2,0.0152528578133006,0.0440048660265107
1162,8225.606272,2,0.0152998785894844,0.0440201512394695
1165,8225.644736,2,0.0152526783446892,0.0439275985738476
1168,8225.6832,2,0.0152733172349989,0.0439682656541966
1171,8225.721664,2,0.0152463969432906,0.0438371493778988
1174,8225.760128,2,0.0152670358336003,0.0439291411182746
1177,8225.79856,2,0.0152510631271867,0.0439792036964974
1180,8225.837024,2,0.0152790602305633,0.0440968577668865
1183,8225.87552,2,0.0152472942863476,0.0441896908951315
1186,8225.913952,2,0.0152706252058281,0.0443428234873424
1189,8225.952416,2,0.0152675742394345,0.0443119725988017
1192,8225.99088,2,0.0152724198919419,0.0442907976707579
1195,8226.029312,2,0.0153052626478261,0.0442571421559863
1198,8226.067776,2,0.015293238250863,0.0441794540093885
1201,8226.10624,2,0.0152812138539,0.044210024435306
1204,8226.144672,2,0.0152833674772367,0.0442741101446837
1207,8226.183136,2,0.0152812138539,0.0441637481024951
1210,8226.2216,2,0.0153108261747791,0.044210024435306
1213,8226.260064,2,0.0152853416319619,0.0441539319106867
1216,8226.298528,2,0.0153004169953186,0.044128690274608
1219,8226.336992,2,0.0152785218247292,0.0441396283169087
1222,8226.375456,2,0.0152600365577561,0.0441368236906778
1225,8226.41392,2,0.0152742145780558,0.0440608183198185
1228,8226.452352,2,0.0152885720669669,0.0440582941562107
1231,8226.490816,2,0.0152580624030309,0.0438565012988925
1234,8226.52928,2,0.0152740351094444,0.0438747313693938
1237,8226.567744,2,0.0152446022571767,0.043757918686874
1240,8226.606208,2,0.0152417307593945,0.0436461543315699
1243,8226.644672,2,0.0152435254455084,0.043585574404981
1246,8226.683136,2,0.0152146309990748,0.0435366336772506
1249,8226.7216,2,0.0152157078107432,0.0433603629186343
1252,8226.760032,2,0.0152103237524015,0.0433694779538849
1255,8226.798496,2,0.0152000940415524,0.0432622010005504
1258,8226.83696,2,0.0151864544270868,0.0432525250400536
1261,8226.875424,2,0.0151764041848491,0.0432206925323321
1264,8226.913888,2,0.0152092469407332,0.0432567319794
1267,8226.952352,2,0.0152038628823915,0.0433028680808994
1270,8226.990816,2,0.0152070933173965,0.0432685114095701
1273,8227.02928,2,0.0151864544270868,0.0432390628341449
1276,8227.067712,2,0.0151923768912627,0.0431490343321309
1279,8227.106176,2,0.0152115800326812,0.0431693678723054
1282,8227.14464,2,0.0152200150574165,0.0432673895590777
1285,8227.183104,2,0.0151611493528811,0.0431797449893599
1288,8227.221568,2,0.0151914795482057,0.0431665632460744
1291,8227.260032,2,0.015174968435958,0.0431476320190154
1294,8227.298496,2,0.0151591751981558,0.0431596919118085
1297,8227.336928,2,0.0151397925881258,0.0431780622136214
1300,8227.375424,2,0.0151792756826313,0.0432620607692389
1303,8227.413856,2,0.0151798140884655,0.043303008312211
1306,8227.45232,2,0.0151921974226513,0.0433633077761768
1309,8227.490784,2,0.0151981198868271,0.0433799953022511
1312,8227.52928,2,0.0151993761671068,0.0434889550313242
1315,8227.567712,2,0.0152049396940599,0.0435691673415298
1318,8227.606176,2,0.0152390387302237,0.0437293114993181
1321,8227.64464,2,0.0152505247213525,0.0437977443793537
1324,8227.683072,2,0.0152645232730409,0.0441281293493618
1327,8227.721568,2,0.0152625491183156,0.0444516429851039
1330,8227.76,2,0.0152806754480658,0.0447363125475472
1333,8227.798464,2,0.0152957508114225,0.0449410502624078
1336,8227.836928,2,0.0152873157866872,0.0449920944598115
1339,8227.875392,2,0.0152806754480658,0.0448880428266425
1342,8227.913856,2,0.015265959021932,0.0447971729367592
1345,8227.95232,2,0.0152385003243895,0.0447056018903181
1348,8227.990752,2,0.015223963366867,0.0445636878030311
1351,8228.02928,2,0.0152261169902037,0.0444653856536357
1354,8228.06768,2,0.0152332957346592,0.044359090319482
1357,8228.106144,2,0.0152338341404934,0.044336092384388
1360,8228.144608,2,0.0152332957346592,0.0442565812307401
1363,8228.183072,2,0.0152017092590549,0.0441279891180502
1366,8228.221536,2,0.0152402950105034,0.0440699333550692
1369,8228.259968,2,0.0152044012882257,0.0440250593353737
1372,8228.298432,2,0.0152006324473865,0.0440609585511301
1375,8228.336896,2,0.0151986582926613,0.0442501305904089
1378,8228.37536,2,0.0151812498373566,0.0442292361249882
1381,8228.413824,2,0.015211938969904,0.0442009094000554
1384,8228.452288,2,0.0152004529787751,0.0442443811066354
1387,8228.490752,2,0.0152237838982557,0.0442268521926918
1390,8228.529216,2,0.0152273732704834,0.0441742654508612
1393,8228.56768,2,0.0151979404182157,0.0441355616088738
1396,8228.606144,2,0.0152207329318621,0.0440525446724372
1399,8228.644576,2,0.0151878901759779,0.0438936625964528
1402,8228.68304,2,0.0151645592564974,0.0437802154654102
1405,8228.721504,2,0.0151566626375963,0.0436830351665072
1408,8228.759968,2,0.0151677896915024,0.0435422429297126
1411,8228.798432,2,0.0151475097384155,0.0435129345855989
1414,8228.836896,2,0.0151579189178761,0.0435994573048243
1417,8228.87536,2,0.0151419462114625,0.0435625764698871
1420,8228.913792,2,0.0151439203661878,0.0434423982358901
1423,8228.952256,2,0.0151798140884655,0.0433530708904338
1426,8228.99072,2,0.0151677896915024,0.0433572778297802
1429,8229.029184,2,0.015150022298975,0.0432795896831824
1432,8229.067648,2,0.0151502017675864,0.0432171867495434
1435,8229.106112,2,0.0151834034606932,0.0432110165718352
1438,8229.144576,2,0.0151478686756383,0.0431467906311461
1441,8229.18304,2,0.0151755068417921,0.0430770956693065
1444,8229.221472,2,0.0151261529736603,0.0429165308175836
1447,8229.259936,2,0.0151480481442497,0.042961124374656
1450,8229.2984,2,0.0151415872742397,0.0428458542365632
1453,8229.336864,2,0.0151478686756383,0.042917652668076
1456,8229.375328,2,0.0151421256800739,0.0429026479177403
1459,8229.413792,2,0.0151439203661878,0.0429796349077804
1462,8229.452256,2,0.0151668923484455,0.0431758185126366
1465,8229.490688,2,0.0151706611892846,0.0435015758493635
1468,8229.529152,2,0.0152072727860079,0.0437500657334273
1471,8229.567616,2,0.0151981198868271,0.0440288455807855
1474,8229.60608,2,0.0152033244765574,0.0441264465736232
1477,8229.644544,2,0.0152528578133006,0.0444313094449294
1480,8229.683008,2,0.0152201945260279,0.044598184705672
1483,8229.721472,2,0.015253037281912,0.0447970327054476
